"UrbanRural","NewExist","Term","NoEmp","GrAppv","SBA_Appv","DisbursementGross","Default"
2,2,108,2,85500,72675,85500,FALSE
1,1,168,4,50000,25000,120544,FALSE
1,1,3,2,100000,50000,103437,TRUE
1,1,42,7,50000,25000,119152,TRUE
0,1,300,14,681000,510750,681000,FALSE
1,2,27,1,40000,20000,40000,TRUE
0,1,60,3,100000,90000,100000,FALSE
0,1,106,7,125000,106250,125000,TRUE
1,1,84,6,75000,37500,75000,FALSE
1,1,75,1,42000,21000,112990,FALSE
1,2,18,1,25000,21250,25000,TRUE
0,1,60,3,72000,57600,72000,FALSE
1,1,84,60,1666000,1499400,1666000,FALSE
2,1,240,3,123800,61900,123800,FALSE
1,2,17,5,25000,12500,15000,TRUE
1,1,84,3,30000,15000,99699,FALSE
1,2,66,3,257800,193350,257800,FALSE
1,1,62,10,35000,17500,68450,TRUE
1,1,84,23,300000,150000,300000,FALSE
0,1,60,30,300000,240000,300000,FALSE
1,2,119,1,80000,68000,80000,FALSE
0,2,180,1,340000,287980,340000,FALSE
1,2,84,3,25000,20000,24412,FALSE
1,1,84,2,10000,5000,13575,FALSE
0,1,240,69,1000000,1000000,1000000,FALSE
1,2,84,3,315000,236250,315000,FALSE
0,1,120,7,64000,44800,63926,FALSE
2,1,36,1,9100,4550,9100,FALSE
1,1,72,1,10000,5000,17524,FALSE
1,1,15,4,5000,4250,5000,TRUE
1,1,84,2,12000,6000,30000,FALSE
1,2,60,1,75000,37500,75000,FALSE
1,1,84,4,95000,76000,95000,FALSE
0,2,119,6,75000,60000,75000,FALSE
1,2,96,2,50000,40000,50000,FALSE
1,1,54,2,20000,18000,20000,TRUE
0,2,300,20,600000,480000,600000,FALSE
1,1,47,4,87000,43500,87000,TRUE
2,1,84,28,133000,113050,133000,FALSE
0,1,120,18,445000,378250,445000,FALSE
0,1,300,2,290000,203000,290000,FALSE
1,1,69,2,75000,37500,75000,TRUE
1,1,60,1,14600,12410,14600,FALSE
1,2,84,24,100000,50000,100000,FALSE
2,2,240,12,1163000,1163000,1163000,FALSE
1,1,120,80,300000,225000,300000,FALSE
1,1,84,4,35000,17500,35000,FALSE
1,2,65,1,50000,42500,50000,TRUE
1,2,84,7,25000,12500,25000,FALSE
1,1,30,1,5000,4250,5000,TRUE
0,2,84,2,12000,9600,12000,FALSE
0,1,12,7,50000,25000,50000,FALSE
1,1,84,2,25000,12500,25000,TRUE
2,1,240,2,297000,297000,297000,FALSE
0,1,180,2,200000,150000,200000,FALSE
0,1,25,11,345000,258750,345000,TRUE
0,1,180,3,100000,82000,100000,TRUE
1,1,84,12,25000,12500,107554,FALSE
1,1,84,20,250000,125000,250000,FALSE
0,1,120,2,125000,93750,125000,FALSE
0,1,60,5,90000,72000,90000,FALSE
1,1,83,3,100000,50000,125686,FALSE
0,2,195,15,388000,329800,388000,FALSE
1,2,84,0,25000,12500,45654,FALSE
1,2,84,2,10000,5000,10000,FALSE
0,2,124,9,100000,80000,100000,FALSE
1,1,84,5,169000,126750,169000,FALSE
0,1,63,70,450000,337500,450000,TRUE
1,1,120,2,200000,150000,200000,FALSE
0,2,60,2,20000,18000,20000,FALSE
1,2,102,15,131000,111350,131000,FALSE
1,1,9,9,100000,50000,100000,TRUE
0,1,60,15,100000,50000,133614,FALSE
1,1,84,2,15000,7500,15000,FALSE
0,1,300,20,771000,616800,771000,FALSE
0,1,180,77,115000,86250,115000,FALSE
2,1,60,4,20000,17000,20000,FALSE
1,2,35,6,150000,127500,150000,FALSE
0,1,240,37,91000,91000,91000,FALSE
1,2,60,11,140000,119000,140000,FALSE
1,2,96,2,15000,12750,15000,TRUE
1,2,120,2,250000,187500,250000,FALSE
1,1,57,11,30000,15000,65643,TRUE
0,1,120,2,75000,60000,75000,FALSE
1,1,84,7,100000,50000,100000,FALSE
0,1,300,9,621000,434700,621000,FALSE
2,1,60,1,41300,20650,41300,FALSE
1,1,60,2,35000,17500,35000,FALSE
1,1,35,2,91000,45500,157100,TRUE
2,1,180,2,189751,142313,189751,TRUE
2,2,37,1,30000,15000,30000,TRUE
1,1,60,8,70000,59500,70000,FALSE
0,2,210,16,676000,507000,676000,FALSE
0,1,84,4,269200,223436,269200,FALSE
0,2,60,125,300000,255000,262619,FALSE
0,1,180,21,155000,139500,154105,FALSE
0,1,120,5,90000,72000,90000,FALSE
1,1,9,1,20300,10150,20300,TRUE
1,1,240,147,4282000,3853800,4282000,FALSE
1,1,84,5,35000,17500,35000,FALSE
2,2,109,2,150000,127500,150000,TRUE
0,1,240,3,125000,112500,125000,FALSE
1,1,11,11,250000,125000,1051336,TRUE
1,1,300,2,435000,326250,435000,FALSE
1,1,300,9,1240000,930000,1240000,FALSE
2,2,186,1,110000,55000,110000,FALSE
2,1,84,1,389000,291750,389000,FALSE
0,1,66,10,562000,421500,562000,FALSE
1,1,84,1,10000,5000,16000,FALSE
1,1,84,2,50000,25000,64111,FALSE
1,1,63,2,20000,10000,38000,TRUE
0,1,84,15,50000,45000,50000,FALSE
1,2,47,1,25000,21250,25000,TRUE
1,1,240,6,176000,176000,171000,FALSE
2,1,240,4,150000,127500,150000,FALSE
1,2,84,3,71000,60350,71000,FALSE
1,1,156,5,710000,532500,710000,FALSE
1,1,1,2,20000,10000,52153,TRUE
1,1,60,4,40000,20000,40000,FALSE
0,1,240,13,750000,562500,750000,FALSE
0,1,300,1,63000,50400,63000,FALSE
0,1,276,6,1000000,750000,1000000,FALSE
0,1,120,9,149000,134100,108701,FALSE
1,1,240,10,433000,433000,404000,FALSE
0,1,60,4,150000,127500,150000,FALSE
0,1,84,10,200000,170000,200000,FALSE
1,1,84,2,60000,30000,80000,FALSE
0,1,84,13,400000,272000,400000,FALSE
1,1,25,2,15000,7500,15000,TRUE
1,2,84,2,199600,149700,199600,FALSE
1,1,300,50,1027000,770250,918200,FALSE
2,1,52,4,50000,25000,50000,TRUE
1,1,104,11,15000,12750,15000,TRUE
1,2,40,2,10000,5000,10000,TRUE
1,1,120,8,600000,450000,600000,FALSE
0,1,46,4,58940,47152,58940,TRUE
0,1,120,12,275000,228250,275000,FALSE
0,1,84,7,50000,40000,50000,FALSE
1,1,26,4,20000,10000,46785,TRUE
1,1,84,1,5000,4250,5000,FALSE
1,2,18,3,150000,127500,150000,FALSE
1,2,120,10,860000,645000,860000,FALSE
1,1,84,1,50000,25000,50000,FALSE
0,1,240,5,126000,126000,126000,FALSE
1,1,84,10,50000,25000,70000,FALSE
0,1,12,18,25000,20000,25000,FALSE
2,1,120,17,520000,390000,520000,FALSE
0,2,36,2,35000,28000,35000,FALSE
0,1,180,4,150000,135000,150000,FALSE
1,1,126,5,248000,186000,248000,FALSE
0,1,258,5,50000,40000,50000,FALSE
1,2,63,4,10000,5000,18000,TRUE
1,2,64,2,10000,8500,10000,TRUE
2,2,84,3,70000,56000,70000,FALSE
1,2,84,3,101300,50650,101300,FALSE
1,2,84,2,25000,12500,39422,FALSE
1,2,25,1,25000,12500,37420,TRUE
2,1,84,5,25000,12500,25000,FALSE
1,1,105,6,10000,8500,10000,TRUE
0,1,156,7,370000,299700,370000,TRUE
0,2,84,5,92000,73600,92000,FALSE
1,1,84,2,100000,50000,100000,FALSE
2,1,60,11,150000,127500,150000,FALSE
0,1,60,12,90000,76500,90000,FALSE
0,2,108,1,145000,108750,145000,FALSE
0,1,60,2,80000,64000,80000,FALSE
1,1,294,5,420000,315000,420000,FALSE
0,2,126,6,40000,34000,40000,FALSE
1,2,84,2,25000,12500,25000,FALSE
0,1,84,4,80000,40000,80000,FALSE
0,1,276,4,70000,63000,70000,FALSE
0,1,84,7,65000,58500,65000,FALSE
1,1,12,7,70000,35000,120040,TRUE
0,1,240,15,247000,247000,247000,FALSE
0,1,120,5,113000,101700,113000,FALSE
0,1,300,38,144000,80119,144000,FALSE
1,1,84,7,25000,21250,25000,FALSE
1,1,66,10,100000,50000,100000,FALSE
2,1,84,5,75000,37500,203999,FALSE
1,1,60,14,250000,125000,250000,FALSE
1,1,20,32,15000,7500,15000,TRUE
1,2,72,5,35000,17500,67752,FALSE
0,2,84,7,100000,80000,100000,FALSE
1,1,60,3,55000,27500,55000,FALSE
1,2,306,1,887000,665250,887000,FALSE
0,1,120,1,100000,90000,100000,FALSE
1,2,84,3,45000,38250,45000,FALSE
0,2,60,1,30000,27000,30000,FALSE
1,1,108,3,120000,102000,120000,FALSE
2,2,67,10,15000,12750,15000,TRUE
1,1,122,2,223000,111500,223000,FALSE
1,2,180,3,200000,150000,200000,FALSE
1,1,269,4,365000,273750,365000,TRUE
2,2,36,0,12700,6350,12700,FALSE
1,2,15,1,39600,19800,39600,TRUE
1,1,62,2,50000,25000,50000,TRUE
1,1,60,2,66000,33000,57000,FALSE
1,1,240,40,63000,63000,63000,FALSE
1,2,7,1,50000,25000,50000,TRUE
0,1,84,18,250000,212500,250000,FALSE
1,1,60,2,10000,8500,10000,TRUE
1,1,60,3,100000,50000,100000,FALSE
0,1,120,3,50000,45000,50000,FALSE
0,1,84,2,40000,32000,40000,FALSE
1,1,84,1,10000,5000,12183,FALSE
0,2,72,2,35000,28000,35000,FALSE
1,1,120,19,400000,360000,400000,FALSE
0,1,240,168,772000,772000,772000,FALSE
1,1,24,20,250000,125000,350000,FALSE
1,1,84,2,100000,50000,100000,FALSE
1,1,49,1,100000,50000,170000,FALSE
1,1,84,15,25000,12500,25000,FALSE
0,1,180,14,562500,450000,562500,FALSE
1,1,84,2,72000,36000,72000,FALSE
0,1,276,9,603700,482960,603700,FALSE
0,1,15,8,100000,50000,100000,TRUE
0,2,120,20,459000,390150,459000,FALSE
1,1,67,1,30000,15000,75583,TRUE
1,1,36,7,100000,50000,147354,FALSE
0,1,84,6,20000,10000,20007,FALSE
0,1,60,15,150000,112500,150000,FALSE
1,1,39,5,30000,15000,150088,TRUE
1,1,36,2,19000,9500,19000,FALSE
1,1,93,2,22000,17600,22000,FALSE
1,1,26,20,250000,125000,250000,FALSE
0,1,6,174,937500,750000,937500,FALSE
1,1,84,2,5000,2500,5000,FALSE
2,1,240,8,912000,912000,848000,FALSE
1,2,84,52,80000,68000,80000,FALSE
1,1,84,1,50000,25000,63000,FALSE
1,2,24,4,10000,5000,20000,FALSE
2,1,12,29,21387,16040,21387,FALSE
1,1,84,7,512000,384000,512000,FALSE
2,2,150,2,265500,132750,265500,FALSE
2,1,87,2,50000,42500,50000,FALSE
0,1,60,4,20000,14360,20000,FALSE
0,1,240,13,306000,306000,306000,FALSE
0,1,0,6,200000,170000,200000,FALSE
0,1,61,15,100000,80000,100000,FALSE
1,1,84,2,45000,22500,45000,FALSE
0,1,240,29,1000000,1000000,1000000,FALSE
0,1,216,6,440000,330000,440000,FALSE
1,2,84,2,25000,12500,25000,FALSE
2,2,26,4,20000,10000,20000,TRUE
2,1,300,8,340000,255000,340000,FALSE
1,1,65,10,100000,50000,100000,TRUE
0,1,180,12,450000,376650,450000,FALSE
0,2,84,2,100000,80000,100000,FALSE
0,1,120,3,150000,120000,150000,FALSE
2,1,84,10,470000,352500,470000,FALSE
1,1,84,2,30000,24000,30000,FALSE
0,2,84,6,300000,225000,200000,FALSE
1,1,120,3,60000,30000,60000,FALSE
2,1,240,1,200500,150375,200500,FALSE
0,1,120,10,160000,136000,160000,FALSE
0,1,120,7,130000,114790,130000,TRUE
1,1,84,2,10000,5000,10000,FALSE
0,1,69,14,50000,40000,50000,FALSE
1,1,84,3,50000,25000,63197,FALSE
1,1,84,1,25000,12500,28450,FALSE
1,1,84,4,35000,17500,35100,FALSE
1,1,240,10,450000,337500,450000,FALSE
1,1,82,5,140000,119000,140000,TRUE
1,1,120,5,93000,69750,93000,FALSE
0,1,60,4,75000,37500,50000,FALSE
0,1,5,4,925000,693750,925000,FALSE
0,1,84,1,225000,168750,225000,FALSE
0,1,180,1,75000,52500,75000,FALSE
1,2,102,3,300000,225000,300000,FALSE
1,2,123,26,255000,191250,255000,FALSE
1,2,84,1,45000,22500,45000,FALSE
0,1,84,6,96000,76800,96000,FALSE
2,1,69,3,20000,10000,20000,TRUE
0,1,84,22,438000,350400,425064,FALSE
1,1,84,1,40000,20000,40000,FALSE
1,2,27,1,35000,17500,35000,TRUE
1,1,84,6,35000,17500,35000,FALSE
2,2,300,15,435000,326250,435000,FALSE
1,1,84,1,75000,37500,396318,FALSE
1,1,61,3,25000,21250,25000,TRUE
1,1,84,3,25000,21250,25000,FALSE
1,2,120,1,65100,52080,65100,FALSE
1,1,300,21,556500,417375,556500,FALSE
2,2,72,1,40000,20000,40000,FALSE
1,2,90,2,38700,32895,38700,FALSE
1,1,84,1,150000,127500,150000,FALSE
1,2,60,3,85000,42500,85000,FALSE
1,1,3,3,35000,17500,35000,TRUE
0,1,95,20,175000,131250,175000,TRUE
1,1,83,1,20000,10000,20000,FALSE
1,1,84,40,38000,19000,38000,FALSE
2,2,60,1,50000,25000,50000,FALSE
1,1,84,1,5000,4250,5000,FALSE
1,1,60,1,10000,5000,10986,FALSE
0,1,300,13,524000,393000,524000,FALSE
0,1,84,8,80000,64000,78450,FALSE
0,1,240,3,166800,125100,166800,FALSE
0,2,60,6,18000,16200,18000,FALSE
0,1,120,3,317000,237750,317000,FALSE
2,2,204,2,204000,153000,204000,FALSE
1,1,60,1,5000,2500,15400,FALSE
1,1,10,12,10000,5000,15269,TRUE
1,1,62,1,50000,25000,126612,TRUE
2,1,84,2,84500,71825,84500,FALSE
2,1,84,4,45000,22500,45000,FALSE
1,1,84,5,50000,25000,173485,FALSE
1,1,84,9,35000,17500,70000,FALSE
1,1,81,2,20000,10000,20869,FALSE
2,1,120,4,100000,80000,100000,FALSE
1,1,12,2,25000,12500,25000,FALSE
1,1,7,3,100000,50000,100000,TRUE
0,1,300,3,235000,176250,235000,FALSE
1,1,84,10,30000,15000,30198,FALSE
1,2,128,2,60000,45000,60000,FALSE
0,1,19,1,5000,4250,5000,TRUE
2,1,240,50,496000,496000,496000,FALSE
1,1,72,10,35000,29750,35000,FALSE
1,1,60,1,50000,42500,51300,FALSE
0,1,84,1,34794,27835,34794,FALSE
1,1,84,6,100000,50000,136137,FALSE
1,1,23,3,25000,12500,79182,TRUE
1,1,84,1,30000,15000,66989,FALSE
1,1,84,5,25000,12500,25000,FALSE
0,1,81,8,30000,24000,30000,TRUE
1,1,240,19,640000,640000,640000,FALSE
1,1,84,4,400000,300000,400000,FALSE
1,2,44,3,25000,21250,25000,TRUE
2,2,60,7,37400,18700,37400,FALSE
0,2,240,30,266000,266000,266000,FALSE
1,1,300,5,288000,216000,288000,FALSE
0,1,300,2,152000,114000,152000,FALSE
1,2,84,2,60000,48000,60000,FALSE
1,1,84,3,10000,5000,38401,FALSE
1,2,300,3,292000,219000,292000,FALSE
0,1,240,22,245000,183750,245000,FALSE
1,2,28,2,100000,50000,143643,TRUE
1,1,84,2,20000,10000,22359,FALSE
1,1,240,4,658000,658000,658000,FALSE
2,1,56,3,12000,6000,11664,TRUE
0,1,60,24,10000,8000,10000,FALSE
1,1,120,32,924300,693225,924300,FALSE
0,2,84,3,75700,68130,75700,TRUE
1,1,84,21,1974000,656986,1974000,FALSE
0,1,60,1,60500,48400,60500,FALSE
1,1,84,3,25000,12500,49500,FALSE
1,2,84,3,50000,25000,75337,FALSE
1,1,24,8,144300,72150,144300,FALSE
0,2,84,5,173100,147135,173100,FALSE
0,2,84,2,52500,39375,52500,FALSE
0,1,60,13,100000,50000,154966,FALSE
0,1,84,10,550000,445500,550000,FALSE
1,1,84,15,30000,15000,63220,FALSE
0,1,22,7,10000,8500,10000,TRUE
1,2,36,1,98400,83640,98400,FALSE
1,1,19,2,10000,5000,17736,TRUE
1,1,84,45,50000,25000,50000,FALSE
1,1,99,8,487000,365250,487000,TRUE
0,1,60,25,100000,82000,100000,FALSE
1,1,60,4,110000,99000,110000,FALSE
1,1,68,1,10000,5000,10000,TRUE
0,2,66,1,25000,20000,25000,FALSE
2,2,28,1,25000,12500,25000,TRUE
2,2,300,3,580000,435000,580000,FALSE
1,2,60,2,150000,112500,150000,FALSE
0,2,60,3,20000,17560,20000,FALSE
1,1,123,10,230000,172500,230000,FALSE
1,1,84,8,50000,25000,116046,FALSE
1,1,264,7,74000,55500,53700,FALSE
1,1,21,1,5000,4250,5000,FALSE
2,1,240,2,246600,184950,246600,FALSE
1,1,300,2,140000,105000,140000,FALSE
0,1,204,8,325000,272675,325000,FALSE
1,2,248,2,600000,450000,600000,TRUE
2,1,84,1,30000,15000,57209,FALSE
1,1,72,4,110400,93840,110400,FALSE
1,1,36,2,23500,11750,23500,FALSE
0,1,120,1,132000,71940,132000,FALSE
1,1,84,14,23500,11750,23500,FALSE
1,1,204,10,625000,468750,625000,FALSE
2,2,120,1,180000,135000,180000,FALSE
1,1,84,6,75000,37500,75000,FALSE
0,1,84,12,100000,90000,100000,FALSE
1,1,35,1,75000,37500,75000,TRUE
1,1,84,27,50000,25000,50000,FALSE
0,1,60,8,100000,80000,100000,FALSE
1,1,84,5,10000,5000,10000,FALSE
0,1,120,8,120000,90000,120000,FALSE
1,2,48,1,49000,24500,142813,TRUE
1,1,84,1,10000,5000,10000,FALSE
0,1,84,9,140000,126000,140000,FALSE
1,1,60,2,28000,23800,28000,FALSE
1,1,2,1,20000,10000,38074,TRUE
0,1,60,10,100000,85000,100000,TRUE
1,1,7,3,15000,7500,49615,TRUE
1,1,36,39,40000,20000,40000,FALSE
1,1,55,1,25000,21250,25000,TRUE
1,1,237,2,285100,213825,285100,TRUE
1,2,84,5,25000,12500,36980,FALSE
1,1,300,3,212000,190800,212000,FALSE
1,1,84,4,25000,12500,25000,FALSE
1,1,120,2,752000,564000,752000,FALSE
1,2,84,3,150000,127500,150000,FALSE
2,1,5,9,100000,80000,100000,FALSE
2,2,43,1,150000,75000,150000,TRUE
1,1,84,24,35000,17500,35000,FALSE
1,1,33,20,150000,127500,150000,TRUE
1,2,114,25,424000,318000,424000,FALSE
0,2,84,3,99700,89730,93544,FALSE
2,2,84,2,25000,21250,25000,FALSE
2,1,24,2,10000,5000,10000,FALSE
0,1,60,17,100000,50000,100000,FALSE
1,2,25,4,50000,42500,50000,TRUE
1,2,62,1,5000,4250,5000,TRUE
0,1,240,9,171000,171000,171000,FALSE
1,1,93,8,100000,90000,100000,FALSE
1,1,59,1,7500,6375,7500,TRUE
1,1,84,45,150000,112500,150000,FALSE
1,1,25,13,150000,75000,150000,FALSE
0,2,84,4,75000,56250,75000,FALSE
2,2,84,5,19000,9500,39075,FALSE
0,2,84,1,82000,73800,82000,FALSE
1,1,300,30,1435500,999998,1435500,FALSE
1,1,66,7,15000,12750,15000,TRUE
0,1,180,8,60000,48000,60000,FALSE
2,1,120,19,84000,84000,84000,FALSE
1,1,300,7,468000,351000,468000,FALSE
1,2,300,6,27000,20250,27000,FALSE
1,1,32,18,25000,12500,25000,FALSE
0,2,120,4,100000,80000,100000,FALSE
1,2,300,6,2000000,1500000,2000000,FALSE
0,1,66,1,36500,29200,36500,FALSE
1,1,244,5,536000,402000,536000,TRUE
1,1,84,2,20000,10000,20000,FALSE
0,1,129,10,110000,99000,110000,TRUE
0,2,97,2,50000,45000,50000,FALSE
1,2,180,55,84500,71825,84500,FALSE
0,1,60,4,20000,16000,20000,FALSE
2,1,29,9,50000,25000,175190,TRUE
0,1,240,25,850000,637500,850000,FALSE
2,1,240,100,1283000,1283000,1283000,FALSE
0,1,84,12,240000,198960,240000,FALSE
1,1,240,7,421000,421000,421000,FALSE
1,2,180,2,100000,85000,100000,FALSE
1,1,84,3,45000,36000,45000,FALSE
1,2,240,10,568000,568000,568000,FALSE
0,2,60,5,45000,40500,45000,FALSE
0,1,120,1,50000,45000,50000,FALSE
0,2,120,35,260000,195000,260000,FALSE
2,1,60,9,500000,375000,729178,FALSE
2,1,84,5,35000,17500,35000,FALSE
1,1,84,6,15000,7500,15000,FALSE
0,1,240,7,611000,611000,563000,FALSE
1,2,87,1,60000,30000,59999,FALSE
0,1,180,2,69500,62550,69500,FALSE
1,1,43,4,40000,20000,119399,TRUE
0,1,180,30,815000,652000,815000,FALSE
1,1,44,3,50000,25000,50000,TRUE
2,1,84,9,250000,125000,500000,FALSE
1,1,70,3,50000,25000,50000,TRUE
0,1,84,1,30000,27000,30000,FALSE
0,1,84,6,47000,42300,47000,FALSE
0,1,84,65,600000,450000,600000,FALSE
2,1,240,3,110000,110000,110000,FALSE
0,2,60,2,30000,24000,30000,FALSE
2,1,60,1,15000,7500,15157,FALSE
1,1,240,77,387000,387000,381000,FALSE
0,1,180,12,235000,188000,235000,FALSE
0,2,300,2,510000,433500,475000,FALSE
1,1,84,1,24000,12000,24000,FALSE
1,1,51,15,28100,14050,28100,FALSE
1,1,36,6,25000,12500,25000,TRUE
2,1,60,8,50000,25000,50000,FALSE
2,1,240,5,393000,393000,393000,FALSE
0,1,180,4,100000,90000,100000,FALSE
0,1,84,6,50000,40000,50000,FALSE
0,1,61,10,100000,80000,104121,FALSE
0,1,60,14,65000,58500,65000,FALSE
1,1,7,6,60000,30000,84622,TRUE
1,2,84,2,100000,85000,100000,FALSE
0,1,240,27,420000,420000,420000,FALSE
1,1,84,2,25000,12500,25000,FALSE
1,2,46,1,25000,12500,60627,TRUE
1,1,84,6,35000,17500,35000,FALSE
0,2,36,1,50000,25000,50000,FALSE
1,1,34,1,20000,10000,27845,TRUE
0,1,100,1,26000,23400,26000,FALSE
1,1,267,1,1855000,749995,1855000,FALSE
1,1,84,6,62000,31000,62000,FALSE
0,1,180,4,43000,43000,43000,FALSE
0,2,288,3,720000,612000,720000,FALSE
1,1,12,4,1000000,900000,1000000,FALSE
1,1,240,10,728000,728000,728000,FALSE
0,1,126,16,120000,81600,120000,FALSE
1,1,56,9,50000,25000,50000,TRUE
1,1,84,5,40000,20000,40000,FALSE
1,1,58,1,12500,10625,12500,TRUE
0,1,240,5,163000,163000,163000,FALSE
0,2,84,40,360000,324000,360000,TRUE
1,1,60,1,15000,7500,15000,FALSE
1,1,84,1,200000,100000,200000,FALSE
1,1,90,2,25000,12500,25000,FALSE
2,2,84,1,50000,25000,50000,FALSE
2,2,54,2,40000,34000,40000,TRUE
1,1,84,6,220000,165000,218446,FALSE
1,2,84,3,26000,13000,26000,FALSE
0,1,84,5,94000,77080,94000,FALSE
0,1,288,3,813000,606050,813000,FALSE
1,1,19,2,25000,12500,109641,TRUE
0,1,60,2,70000,63000,70000,FALSE
1,2,5,2,50000,25000,50006,TRUE
1,1,240,19,578000,578000,525000,FALSE
2,1,288,8,474000,355500,474000,FALSE
0,1,60,6,50000,37500,50000,FALSE
1,1,27,1,50000,25000,135324,TRUE
0,1,180,2,44000,35200,44000,FALSE
0,1,84,45,50000,25000,50000,FALSE
0,1,60,8,62000,49600,62000,FALSE
0,1,84,7,110000,99000,110000,FALSE
2,1,84,2,22000,11000,43975,FALSE
1,1,84,8,161703,121277,161703,FALSE
0,1,60,1,15000,13500,15000,FALSE
0,2,243,1,275000,206250,250000,FALSE
1,1,35,2,20000,10000,37222,TRUE
0,2,120,4,285000,242250,243000,FALSE
0,1,108,85,800000,680000,800000,FALSE
1,1,84,2,10000,5000,17168,FALSE
1,1,84,2,50000,42500,50000,FALSE
1,1,60,1,15000,7500,18205,FALSE
1,1,63,2,9600,4800,20400,TRUE
0,1,86,2,99000,79200,99000,FALSE
1,2,25,2,75000,63750,75000,TRUE
1,2,84,2,50000,37500,50000,FALSE
0,1,300,3,188000,141000,188000,FALSE
1,1,105,2,10000,8500,10000,TRUE
0,1,120,18,90000,81000,90000,FALSE
0,1,300,10,580000,435000,580000,FALSE
1,1,14,1,25000,12500,25000,TRUE
1,1,41,2,50000,25000,100253,TRUE
1,2,84,0,10000,5000,19982,FALSE
0,1,120,95,1000000,750000,1000000,FALSE
0,2,240,5,350000,245000,350000,FALSE
2,1,84,2,30000,15000,45000,FALSE
0,2,84,1,50000,45000,50000,FALSE
1,2,84,1,50000,25000,50000,TRUE
1,1,36,1,15000,7500,5827,FALSE
0,1,144,6,140000,114800,140000,FALSE
0,1,96,2,150500,112875,150500,FALSE
1,1,84,1,35000,17500,35000,FALSE
0,2,264,2,90000,72000,90000,FALSE
1,2,84,1,25000,12500,25000,FALSE
0,2,240,1,353000,353000,353000,FALSE
0,1,240,9,285000,285000,285000,FALSE
1,1,84,40,100000,50000,200939,FALSE
1,1,84,3,100000,85000,100000,FALSE
1,1,76,15,10000,5000,14000,TRUE
0,1,84,3,95000,76000,95000,FALSE
1,1,300,5,652000,489000,652000,FALSE
1,1,84,5,50000,25000,50000,FALSE
0,1,120,39,101400,85176,101400,FALSE
2,2,120,1,78000,66300,78000,FALSE
2,2,66,3,15000,7500,15000,TRUE
1,2,60,5,50000,25000,50000,FALSE
1,2,1,2,15000,7500,20000,TRUE
0,2,83,1,13500,12150,13500,FALSE
1,1,120,11,230000,172500,230000,FALSE
0,1,84,3,50000,45000,50000,FALSE
0,1,12,4,100000,75000,100000,FALSE
0,1,244,4,194500,145875,174500,FALSE
0,1,300,19,171000,171000,171000,FALSE
0,1,300,60,520000,436176,520000,FALSE
1,1,36,10,50000,25000,50000,FALSE
1,1,84,1,25000,12500,40000,FALSE
1,1,73,3,50000,25000,50000,TRUE
1,1,71,1,40600,20300,40600,FALSE
0,1,180,1,48000,38400,48000,FALSE
1,1,120,2,20000,17000,20000,FALSE
0,1,180,14,300000,240000,300000,FALSE
2,1,72,1,35000,35000,35000,FALSE
1,1,84,2,15000,12750,15000,FALSE
0,1,123,2,92000,55200,92000,FALSE
0,1,49,1,45000,22500,45938,FALSE
1,1,12,8,150000,75000,250037,FALSE
1,1,84,3,15000,7500,62126,FALSE
1,1,84,1,15000,7500,28993,FALSE
1,2,78,7,150000,127500,150000,TRUE
0,1,84,15,95000,76000,95000,FALSE
0,2,87,2,37500,33750,37500,TRUE
1,1,300,8,1220000,915000,1220000,FALSE
0,1,240,2,127000,114300,127000,FALSE
1,1,84,2,50000,25000,50000,FALSE
1,2,300,65,515000,463500,515000,FALSE
0,1,246,11,310000,232500,310000,FALSE
1,1,66,5,100000,50000,100000,TRUE
1,2,60,6,25000,12500,37258,FALSE
1,1,7,3,80000,64000,80000,TRUE
0,1,84,5,85000,68000,85000,FALSE
1,2,300,17,276900,207675,276900,FALSE
1,1,240,7,267000,267000,267000,FALSE
1,1,60,4,25000,12500,36879,FALSE
1,1,84,2,10000,5000,10000,FALSE
1,1,58,2,112000,84000,65000,TRUE
1,1,84,2,75000,37500,75000,FALSE
2,1,120,5,283500,212625,283500,FALSE
0,2,29,4,112000,100800,112000,FALSE
1,1,56,3,100000,50000,100000,TRUE
0,1,12,11,200000,130000,200000,FALSE
1,1,55,4,35000,17500,85548,TRUE
1,1,84,3,51000,25500,51000,FALSE
0,1,84,9,172000,129000,172000,FALSE
0,1,300,14,719400,575520,719400,FALSE
2,2,14,1,25000,12500,31770,TRUE
1,1,84,2,25000,12500,25000,FALSE
1,2,13,1,20000,10000,20000,TRUE
1,1,36,3,45000,22500,50850,FALSE
1,2,56,2,10000,5000,9911,TRUE
0,2,180,1,500000,425000,500000,FALSE
1,2,84,1,10000,5000,20103,FALSE
0,1,276,5,332000,249000,332000,FALSE
1,1,48,85,100000,50000,100000,FALSE
1,1,75,1,150000,112500,150000,FALSE
1,2,84,8,100000,50000,113239,FALSE
1,1,3,2,9500,4750,33072,TRUE
1,1,240,110,1300000,1300000,1300000,FALSE
1,1,240,131,2876000,2876000,2876000,FALSE
0,1,228,19,138500,108030,138500,FALSE
1,1,84,2,20000,10000,58601,FALSE
1,1,48,5,25000,12500,47642,FALSE
2,2,36,2,22900,18320,22900,FALSE
1,2,60,3,38000,30400,38000,FALSE
1,1,84,1,20000,10000,20000,FALSE
0,2,84,1,55000,49500,55000,FALSE
1,1,12,2,350000,315000,350000,FALSE
